"size_date","size_ret"
"5 1977-04-01",0.00704928482084121
"1 1977-04-01",0.00721201396476941
"2 1977-04-01",0.0039330922296731
"3 1977-04-01",0.00463832840153589
"4 1977-04-01",0.00501905593115093
"5 1977-04-04",-0.00855421663578445
"1 1977-04-04",-0.000329213054022508
"2 1977-04-04",-0.00313119467784385
"3 1977-04-04",-0.00373774108330616
"4 1977-04-04",-0.0047868561535299
"5 1977-04-05",-0.00468626436721517
"1 1977-04-05",-0.00113441133272004
"2 1977-04-05",-0.00294916996951469
"3 1977-04-05",-0.00277810944042751
"4 1977-04-05",-0.00442843388432191
"5 1977-04-06",-0.00010940702775835
"1 1977-04-06",-0.00228267783333753
"2 1977-04-06",0.0025821323738972
"3 1977-04-06",0.00336074710162273
"4 1977-04-06",0.000623151022330848
"5 1977-04-07",0.00169571424706177
"1 1977-04-07",4.89624310622927e-05
"2 1977-04-07",0.00547603926627695
"3 1977-04-07",0.000380746148751839
"4 1977-04-07",0.00112765482267304
"5 1977-04-11",0.00603831911175447
"1 1977-04-11",0.00453521471452314
"2 1977-04-11",-0.00249796853776881
"3 1977-04-11",0.00195989104042666
"4 1977-04-11",0.00175235362662439
"5 1977-04-12",0.0123011327337196
"1 1977-04-12",0.00310398276041
"2 1977-04-12",0.00409005366306093
"3 1977-04-12",0.00828295371899434
"4 1977-04-12",0.00752185174140948
"5 1977-04-13",-0.00182681346651128
"1 1977-04-13",-0.000558754999749126
"2 1977-04-13",-0.00178564875495834
"3 1977-04-13",0.00464715800590661
"4 1977-04-13",0.00235060726012325
"5 1977-04-14",0.00510716972332312
"1 1977-04-14",0.00406099728449725
"2 1977-04-14",0.00607640707364152
"3 1977-04-14",0.00953427913843165
"4 1977-04-14",0.00842083795105842
"5 1977-04-15",0.000343215778269886
"1 1977-04-15",0.00255408184076957
"2 1977-04-15",0.00182349386537983
"3 1977-04-15",0.00209213261755158
"4 1977-04-15",0.000414009068436931
"5 1977-04-18",-0.00482188742031629
"1 1977-04-18",0.00280956120014955
"2 1977-04-18",0.000651584499813533
"3 1977-04-18",0.00128380919047774
"4 1977-04-18",0.00138986290133168
"5 1977-04-19",-0.00170248106947992
"1 1977-04-19",0.0016613454107163
"2 1977-04-19",0.00253273091413297
"3 1977-04-19",-0.000188866482284329
"4 1977-04-19",0.00104499213571882
"5 1977-04-20",0.00334012200834769
"1 1977-04-20",0.00287527585827576
"2 1977-04-20",0.00426869851208299
"3 1977-04-20",0.00598397391149455
"4 1977-04-20",0.00736752366655006
"5 1977-04-21",-0.00718541966456562
"1 1977-04-21",0.00210621135023743
"2 1977-04-21",-0.000143087233451599
"3 1977-04-21",-0.00134185015497194
"4 1977-04-21",-0.00298721208566298
"5 1977-04-22",-0.0121960423893879
"1 1977-04-22",0.00184891679630879
"2 1977-04-22",-0.00298629132069531
"3 1977-04-22",-0.00407712801835842
"4 1977-04-22",-0.00608167954880179
"5 1977-04-25",-0.00880723741115743
"1 1977-04-25",-0.00430519133867567
"2 1977-04-25",-0.00276143645803227
"3 1977-04-25",-0.00745630910333132
"4 1977-04-25",-0.00936275264422262
"5 1977-04-26",-0.000919628072635158
"1 1977-04-26",-0.00318021978638917
"2 1977-04-26",0.00185677689676669
"3 1977-04-26",-0.00223146705804107
"4 1977-04-26",-0.00244622697537483
"5 1977-04-27",0.00656158556713033
"1 1977-04-27",0.000747068208244615
"2 1977-04-27",0.00391990713079846
"3 1977-04-27",0.00508300416593814
"4 1977-04-27",0.00852639080156206
"5 1977-04-28",0.00202156725960485
"1 1977-04-28",0.002434213500068
"2 1977-04-28",0.00365659956973442
"3 1977-04-28",0.00113980460253213
"4 1977-04-28",0.00214426077633002
"5 1977-04-29",0.00295707003041556
"1 1977-04-29",0.0027212313150723
"2 1977-04-29",-0.000226678689849801
"3 1977-04-29",0.00342737806426826
"4 1977-04-29",0.00450262278906207
"5 1977-05-02",0.00681541884964693
"1 1977-05-02",0.00027733400626768
"2 1977-05-02",0.0017773695235781
"3 1977-05-02",0.000947595487623227
"4 1977-05-02",0.00312790185619581
"5 1977-05-03",0.00392671325694571
"1 1977-05-03",0.000146101001244887
"2 1977-05-03",0.00605244699594108
"3 1977-05-03",0.00506254193513158
"4 1977-05-03",0.00228146626449238
"5 1977-05-04",0.00435410328693797
"1 1977-05-04",0.00384076133948228
"2 1977-05-04",0.00473845547611438
"3 1977-05-04",0.00605564799647438
"4 1977-05-04",0.002038660305855
"5 1977-05-05",0.00321735756808397
"1 1977-05-05",0.00176190075620463
"2 1977-05-05",0.00238204938675567
"3 1977-05-05",0.00247573675079662
"4 1977-05-05",0.00263836711312036
"5 1977-05-06",-0.00520165060692667
"1 1977-05-06",0.000139245176595316
"2 1977-05-06",0.00124870351916588
"3 1977-05-06",0.00340940304779366
"4 1977-05-06",0.0011265048473214
"5 1977-05-09",-0.00267368680305629
"1 1977-05-09",0.000238607947373088
"2 1977-05-09",0.000433561840610139
"3 1977-05-09",0.00109374682167117
"4 1977-05-09",8.26842716768688e-05
"5 1977-05-10",0.00204118967506674
"1 1977-05-10",0.0020787635912172
"2 1977-05-10",0.000371245587442579
"3 1977-05-10",0.00391112394781722
"4 1977-05-10",0.00189492182564623
"5 1977-05-11",-0.00631842766481997
"1 1977-05-11",0.00257014701790834
"2 1977-05-11",0.00250494988096352
"3 1977-05-11",-0.00230159987363432
"4 1977-05-11",-0.00022533742735293
"5 1977-05-12",-0.00117788444962004
"1 1977-05-12",0.00300772892762199
"2 1977-05-12",-0.000860618986707081
"3 1977-05-12",0.00163940102816959
"4 1977-05-12",-0.000613146622626465
"5 1977-05-13",0.00371073016888704
"1 1977-05-13",0.00485556790993333
"2 1977-05-13",0.00316049810010715
"3 1977-05-13",0.00486405627847639
"4 1977-05-13",0.00601476100381174
"5 1977-05-16",0.00451463063935462
"1 1977-05-16",0.000707290876195029
"2 1977-05-16",0.00137830696039098
"3 1977-05-16",0.00421471228449705
"4 1977-05-16",0.00317033766336389
"5 1977-05-17",0.00393916781207447
"1 1977-05-17",0.00166505985939481
"2 1977-05-17",-0.00144204049364511
"3 1977-05-17",0.000661901711616467
"4 1977-05-17",0.00229325469693756
"5 1977-05-18",0.00249000343829374
"1 1977-05-18",0.00222036580349565
"2 1977-05-18",0.00465644752749898
"3 1977-05-18",0.00504610674403043
"4 1977-05-18",0.00445259224638919
"5 1977-05-19",-0.00342253155936374
"1 1977-05-19",-0.00202887862005782
"2 1977-05-19",0.00313202177747957
"3 1977-05-19",-0.000444774257664825
"4 1977-05-19",0.000425366798021769
"5 1977-05-20",-0.00383412085150973
"1 1977-05-20",0.000221018865984989
"2 1977-05-20",0.00127482743135293
"3 1977-05-20",-0.000136523143042433
"4 1977-05-20",-0.000893334033945808
"5 1977-05-23",-0.0108955833949708
"1 1977-05-23",0.000601057595113357
"2 1977-05-23",-0.00422295253941332
"3 1977-05-23",-0.00673451109820461
"4 1977-05-23",-0.00801586042791617
"5 1977-05-24",-0.00239874858462155
"1 1977-05-24",-0.00363189604222274
"2 1977-05-24",-0.00559917570549012
"3 1977-05-24",-0.00750437154895036
"4 1977-05-24",-0.00684956540555376
"5 1977-05-25",-0.00599764595669757
"1 1977-05-25",-0.00413124279948204
"2 1977-05-25",-0.00267304259760318
"3 1977-05-25",-0.00499059968179726
"4 1977-05-25",-0.00608754590995461
"5 1977-05-26",0.00158146435455251
"1 1977-05-26",0.000551213503216297
"2 1977-05-26",-0.000793148476760895
"3 1977-05-26",-0.000731027768360102
"4 1977-05-26",0.00020239054182617
"5 1977-05-27",-0.00642273253175268
"1 1977-05-27",0.00244299545823784
"2 1977-05-27",0.00229958479966705
"3 1977-05-27",0.000896198373373925
"4 1977-05-27",-0.00356306101048532
"5 1977-05-31",-0.00178660842483373
"1 1977-05-31",-0.00358388788131396
"2 1977-05-31",-0.00449438968814712
"3 1977-05-31",-0.00506341224732613
"4 1977-05-31",-0.00546543485991677
"5 1977-06-01",0.00749463540543048
"1 1977-06-01",0.00188221085932359
"2 1977-06-01",0.000886397858113309
"3 1977-06-01",0.00445196804517408
"4 1977-06-01",0.00284907467011071
"5 1977-06-02",-0.00220381479452052
"1 1977-06-02",0.00180130706806872
"2 1977-06-02",-0.0009031106565342
"3 1977-06-02",0.00272088615105735
"4 1977-06-02",0.000593142567212295
"5 1977-06-03",0.0110710298693958
"1 1977-06-03",0.00364921547368004
"2 1977-06-03",0.00254851596041796
"3 1977-06-03",0.00464778834408142
"4 1977-06-03",0.00660699645719916
"5 1977-06-06",-0.00101453675986327
"1 1977-06-06",0.00350998229822228
"2 1977-06-06",-0.000600101737260007
"3 1977-06-06",0.000403654967896203
"4 1977-06-06",-0.00203473611037169
"5 1977-06-07",0.00433391084974513
"1 1977-06-07",0.00231306801378882
"2 1977-06-07",0.00218703542904188
"3 1977-06-07",0.000503390580679158
"4 1977-06-07",0.00218326178688034
"5 1977-06-08",0.00429254045265297
"1 1977-06-08",0.000736555665779116
"2 1977-06-08",0.00267065182981793
"3 1977-06-08",0.00489184640788185
"4 1977-06-08",0.00493263995405568
"5 1977-06-09",-0.000863795548820827
"1 1977-06-09",0.0017672874926054
"2 1977-06-09",0.00416298451250237
"3 1977-06-09",0.002249265410509
"4 1977-06-09",0.00104513182284789
"5 1977-06-10",0.00360585175342328
"1 1977-06-10",0.00223430214187361
"2 1977-06-10",0.00394215655822078
"3 1977-06-10",0.00463583866137857
"4 1977-06-10",0.00614970902119353
"5 1977-06-13",0.00359549713069466
"1 1977-06-13",0.000815847427050914
"2 1977-06-13",0.00124203011891054
"3 1977-06-13",0.00325381231807606
"4 1977-06-13",0.0032924242653889
"5 1977-06-14",0.010180623787778
"1 1977-06-14",0.0078015317596239
"2 1977-06-14",0.00645856701014725
"3 1977-06-14",0.00414535660832542
"4 1977-06-14",0.00475198016240199
"5 1977-06-15",-0.000190021052977714
"1 1977-06-15",0.0041204507884908
"2 1977-06-15",0.00281436519908671
"3 1977-06-15",0.00231045807378411
"4 1977-06-15",-0.000312171741814029
"5 1977-06-16",0.00267725765111772
"1 1977-06-16",-0.000960715860587717
"2 1977-06-16",0.0044842759412319
"3 1977-06-16",0.00449025771376458
"4 1977-06-16",0.00349255753783702
"5 1977-06-17",0.00245121770463411
"1 1977-06-17",0.00796544520502827
"2 1977-06-17",0.00446446917927426
"3 1977-06-17",0.00369648987144865
"4 1977-06-17",0.00323878461831871
"5 1977-06-20",0.00309584002937061
"1 1977-06-20",0.00542184061390616
"2 1977-06-20",0.00362895051703271
"3 1977-06-20",0.00552956911538603
"4 1977-06-20",0.00289897968334668
"5 1977-06-21",0.00316685447579716
"1 1977-06-21",0.00637964874174654
"2 1977-06-21",0.00395666495828647
"3 1977-06-21",0.00521003840806191
"4 1977-06-21",0.00124931269851691
"5 1977-06-22",-0.000202676054030098
"1 1977-06-22",-0.00141224334848987
"2 1977-06-22",0.00387742998494725
"3 1977-06-22",0.00119138513773569
"4 1977-06-22",0.00199229727321131
"5 1977-06-23",0.00478933700236767
"1 1977-06-23",0.00145749802891591
"2 1977-06-23",0.00501113971033
"3 1977-06-23",0.00358742276982011
"4 1977-06-23",0.00755040482049883
"5 1977-06-24",0.00714131734526272
"1 1977-06-24",0.0116492183405296
"2 1977-06-24",0.00583136352002956
"3 1977-06-24",0.0080377988382539
"4 1977-06-24",0.00780295625443206
"5 1977-06-27",1.98581574140779e-05
"1 1977-06-27",5.91879209682547e-05
"2 1977-06-27",0.00265683664119899
"3 1977-06-27",0.000289337344968239
"4 1977-06-27",0.0022688992119879
"5 1977-06-28",-0.0048622948568497
"1 1977-06-28",-0.00127066369489427
"2 1977-06-28",0.0011750846006015
"3 1977-06-28",-0.00298573278202958
"4 1977-06-28",-0.000604046966821969
"5 1977-06-29",-0.0016328369516153
"1 1977-06-29",0.00509869461104334
"2 1977-06-29",-0.00147222995036728
"3 1977-06-29",0.00506956785179888
"4 1977-06-29",0.000614666348289179
"5 1977-06-30",0.00100875547435276
"1 1977-06-30",0.00352973552453408
"2 1977-06-30",0.00592702903596231
"3 1977-06-30",0.00738589266779974
"4 1977-06-30",0.00735476312956335
"5 1977-07-01",-0.000726241413018336
"1 1977-07-01",0.00609152543874934
"2 1977-07-01",0.00375476075447055
"3 1977-07-01",0.00449082604463931
"4 1977-07-01",0.00383852714696547
"5 1977-07-05",-0.000412102524037499
"1 1977-07-05",0.00165944127793163
"2 1977-07-05",0.00386736643041927
"3 1977-07-05",0.00253750455751102
"4 1977-07-05",0.00251131488360246
"5 1977-07-06",-0.00126953989951043
"1 1977-07-06",0.00105434086095775
"2 1977-07-06",0.00139064747256805
"3 1977-07-06",0.000712510816014607
"4 1977-07-06",-0.0023501886634298
"5 1977-07-07",0.00327359217459266
"1 1977-07-07",0.00569471358366796
"2 1977-07-07",0.00304143945037008
"3 1977-07-07",0.00190034980997405
"4 1977-07-07",0.00285343568291358
"5 1977-07-08",0.000466560286283721
"1 1977-07-08",0.00733031599224795
"2 1977-07-08",0.00863553818679508
"3 1977-07-08",0.00446583643456318
"4 1977-07-08",0.0038234468362815
"5 1977-07-11",0.00108372320358889
"1 1977-07-11",0.00403371884421296
"2 1977-07-11",0.000558527595895313
"3 1977-07-11",0.000542953140240756
"4 1977-07-11",0.000701934414461869
"5 1977-07-12",-0.000358801403989569
"1 1977-07-12",0.0039599601026754
"2 1977-07-12",0.00217925754616552
"3 1977-07-12",0.000898286959030208
"4 1977-07-12",0.00105460177170683
"5 1977-07-13",0.000900019414513905
"1 1977-07-13",0.0045488577228116
"2 1977-07-13",0.00245173129542375
"3 1977-07-13",0.00215290616300135
"4 1977-07-13",0.00142452926716261
"5 1977-07-15",0.00931382760215687
"1 1977-07-15",0.00769558534340906
"2 1977-07-15",0.00441184947953223
"3 1977-07-15",0.00552974920712894
"4 1977-07-15",0.00273135627907399
"5 1977-07-18",0.0058559453010361
"1 1977-07-18",0.00515655410692178
"2 1977-07-18",0.00249974152872129
"3 1977-07-18",0.00478421157433218
"4 1977-07-18",0.00499302140596258
"5 1977-07-19",0.00425023302698853
"1 1977-07-19",0.00602448489007023
"2 1977-07-19",0.00504714087531123
"3 1977-07-19",0.00234275037503518
"4 1977-07-19",0.00532168494321412
"5 1977-07-20",-0.000691196731535721
"1 1977-07-20",-0.00033253526677369
"2 1977-07-20",0.000951588813541188
"3 1977-07-20",0.00390047785136106
"4 1977-07-20",0.000116628845508773
"5 1977-07-21",-0.00156127737203935
"1 1977-07-21",0.00278783600787345
"2 1977-07-21",0.00337107790210178
"3 1977-07-21",0.00249594183154431
"4 1977-07-21",0.000995474165785682
"5 1977-07-22",-0.00062291423057558
"1 1977-07-22",0.00373584017180782
"2 1977-07-22",0.00515790628999449
"3 1977-07-22",0.00409472789577394
"4 1977-07-22",0.0054064883180323
"5 1977-07-25",-0.00444994994135644
"1 1977-07-25",0.00482697602255639
"2 1977-07-25",0.00203301663274309
"3 1977-07-25",-0.00252150685680351
"4 1977-07-25",-0.00481816637786613
"5 1977-07-26",-0.00776247999431984
"1 1977-07-26",-0.00284612514970943
"2 1977-07-26",-0.00370917927631223
"3 1977-07-26",-0.00188559873938557
"4 1977-07-26",-0.00501238433186434
"5 1977-07-27",-0.0130489640106877
"1 1977-07-27",-0.00502947710039941
"2 1977-07-27",-0.00907647805989813
"3 1977-07-27",-0.0122837761907237
"4 1977-07-27",-0.0150980815095782
"5 1977-07-28",-0.00223492749631375
"1 1977-07-28",-0.00279517965375397
"2 1977-07-28",-0.00244916817324647
"3 1977-07-28",-0.00191843560292039
"4 1977-07-28",-0.00347524815537109
"5 1977-07-29",0.00112383756813233
"1 1977-07-29",-0.000407537807023833
"2 1977-07-29",0.00139168105410473
"3 1977-07-29",-0.00347540174927698
"4 1977-07-29",-0.000626902168895914
"5 1977-08-01",0.00429462247061355
"1 1977-08-01",0.00185836490137537
"2 1977-08-01",0.00321911013285682
"3 1977-08-01",0.00201534777950896
"4 1977-08-01",0.00106888773662251
"5 1977-08-02",-0.00411611558866355
"1 1977-08-02",-0.00200372395129984
"2 1977-08-02",0.000450439261523217
"3 1977-08-02",-0.00337143381684557
"4 1977-08-02",-0.00501828380150872
"5 1977-08-03",-0.00175837887985252
"1 1977-08-03",-0.00136725956145017
"2 1977-08-03",-0.00652983637570881
"3 1977-08-03",-0.00505651235479737
"4 1977-08-03",-0.00249263317351347
"5 1977-08-04",0.0051456048934191
"1 1977-08-04",0.00306064770411335
"2 1977-08-04",0.00229241990972795
"3 1977-08-04",0.00300420256590288
"4 1977-08-04",0.00582251475420073
"5 1977-08-05",-0.000458627314081372
"1 1977-08-05",0.00292660089207383
"2 1977-08-05",0.00467306687726707
"3 1977-08-05",0.00205311759025342
"4 1977-08-05",0.00315108180643217
"5 1977-08-08",-0.00615430440959574
"1 1977-08-08",0.000709225119502934
"2 1977-08-08",0.000191178629755328
"3 1977-08-08",-0.00261673965177739
"4 1977-08-08",-0.00483272853628828
"5 1977-08-09",0.000509852618452288
"1 1977-08-09",0.00103790862803419
"2 1977-08-09",0.00327232829096463
"3 1977-08-09",0.00190124193551556
"4 1977-08-09",-0.00123930565752081
"5 1977-08-10",0.00620464659603818
"1 1977-08-10",0.000880091757150466
"2 1977-08-10",-0.000505966073788835
"3 1977-08-10",0.00227491263417161
"4 1977-08-10",0.0039233062447909
"5 1977-08-11",-0.00350384839289349
"1 1977-08-11",0.00208676542580413
"2 1977-08-11",0.00332407802389286
"3 1977-08-11",0.000233572414841336
"4 1977-08-11",0.000562026734692726
"5 1977-08-12",-0.00369735782773302
"1 1977-08-12",0.00120709562055176
"2 1977-08-12",-0.00013240296058865
"3 1977-08-12",-0.00320555531846497
"4 1977-08-12",-0.00151156449770523
"5 1977-08-15",0.0025340617910176
"1 1977-08-15",0.000957748027017187
"2 1977-08-15",0.000617333749877033
"3 1977-08-15",-0.00193273255838893
"4 1977-08-15",-0.000203174176573043
"5 1977-08-16",-0.00372861287044463
"1 1977-08-16",0.000256918204091161
"2 1977-08-16",0.00108407927714266
"3 1977-08-16",-7.07680806567422e-05
"4 1977-08-16",-0.00213747106960678
"5 1977-08-17",0.000908053762893383
"1 1977-08-17",-0.000786061275575452
"2 1977-08-17",-0.00138720340010729
"3 1977-08-17",-0.000236627244855407
"4 1977-08-17",-0.000313217024980188
"5 1977-08-18",-0.000524918781275577
"1 1977-08-18",0.000174373896020577
"2 1977-08-18",0.00154412337031786
"3 1977-08-18",0.0044748827981392
"4 1977-08-18",0.00101542618179456
"5 1977-08-19",-0.00306420454921874
"1 1977-08-19",0.00229980441145676
"2 1977-08-19",0.000367921813757482
"3 1977-08-19",0.00138045801953071
"4 1977-08-19",-0.000121810343063704
"5 1977-08-22",0.000875871047898254
"1 1977-08-22",-0.00347428569464775
"2 1977-08-22",-0.00185633969462161
"3 1977-08-22",0.00108109342590566
"4 1977-08-22",0.000488109042751819
"5 1977-08-23",-0.000595359167423146
"1 1977-08-23",0.0038213080337993
"2 1977-08-23",0.0019717382661917
"3 1977-08-23",0.00313295697812835
"4 1977-08-23",0.000216389685305875
"5 1977-08-24",-0.00452891518970943
"1 1977-08-24",0.00331326956034777
"2 1977-08-24",-0.000677694714003804
"3 1977-08-24",-0.0014519981778436
"4 1977-08-24",-0.000576848685928339
"5 1977-08-25",-0.0079599638941845
"1 1977-08-25",-0.0030628203309047
"2 1977-08-25",-0.0010005908926629
"3 1977-08-25",-0.00391017903943138
"4 1977-08-25",-0.00458842668271014
"5 1977-08-26",-0.00166745791005841
"1 1977-08-26",-0.00199383479881552
"2 1977-08-26",0.000269640899321131
"3 1977-08-26",-0.000455758894219376
"4 1977-08-26",-0.00145190251105433
"5 1977-08-29",0.00762908582376224
"1 1977-08-29",0.00684913599972015
"2 1977-08-29",0.00351971409105538
"3 1977-08-29",0.00661186735439509
"4 1977-08-29",0.00666110325879497
"5 1977-08-30",-0.00385491882689807
"1 1977-08-30",0.00338242533151818
"2 1977-08-30",-0.000130725698717193
"3 1977-08-30",-0.00249049357747576
"4 1977-08-30",-0.00352152421209643
"5 1977-08-31",0.00462949420454829
"1 1977-08-31",-0.000709509570549387
"2 1977-08-31",-0.000141375966219714
"3 1977-08-31",-0.000329650204862722
"4 1977-08-31",0.000133783897280313
"5 1977-09-01",0.0024623862322942
"1 1977-09-01",0.00635583997544956
"2 1977-09-01",0.00597898106519929
"3 1977-09-01",0.00702696718676464
"4 1977-09-01",0.00581210801692347
"5 1977-09-02",0.0053998699226026
"1 1977-09-02",0.003362264793057
"2 1977-09-02",0.00395130823287194
"3 1977-09-02",0.00643256797520519
"4 1977-09-02",0.00790904374213033
"5 1977-09-06",0.00243379036072334
"1 1977-09-06",0.0020306134763216
"2 1977-09-06",0.00220539702328345
"3 1977-09-06",0.0013378063874029
"4 1977-09-06",-0.000736394320343195
"5 1977-09-07",0.00225993425055768
"1 1977-09-07",0.00535529987920787
"2 1977-09-07",0.0031633302330848
"3 1977-09-07",0.00300426685163677
"4 1977-09-07",0.00295860911304967
"5 1977-09-08",-0.00764573447730266
"1 1977-09-08",0.00304673774907526
"2 1977-09-08",0.00188495111780264
"3 1977-09-08",-0.000842902764830267
"4 1977-09-08",0.000340145687812633
"5 1977-09-09",-0.00698456180663226
"1 1977-09-09",6.38043601135111e-05
"2 1977-09-09",-0.00413608445980228
"3 1977-09-09",-0.00443602943369651
"4 1977-09-09",-0.00285404137872509
"5 1977-09-12",-0.00193456151185918
"1 1977-09-12",0.00247554200054242
"2 1977-09-12",-0.000927011932977673
"3 1977-09-12",-0.00343852554542545
"4 1977-09-12",-0.00318406167165088
"5 1977-09-13",0.000868959145625935
"1 1977-09-13",-0.000287798087610712
"2 1977-09-13",-1.26894088915529e-05
"3 1977-09-13",-0.000205391612195423
"4 1977-09-13",-0.000877908206008201
"5 1977-09-14",0.00429079711296604
"1 1977-09-14",0.00123989781079921
"2 1977-09-14",0.00167869367704823
"3 1977-09-14",0.00228840954482484
"4 1977-09-14",0.00306897607489285
"5 1977-09-15",0.0017426785047422
"1 1977-09-15",0.00531834779852108
"2 1977-09-15",0.00656312837139717
"3 1977-09-15",0.00567815681831389
"4 1977-09-15",0.00121893215228223
"5 1977-09-16",-0.00313273192863875
"1 1977-09-16",0.00161724131110398
"2 1977-09-16",0.00224789382095957
"3 1977-09-16",0.000728142772054484
"4 1977-09-16",0.000977512084869411
"5 1977-09-19",-0.00738293485708094
"1 1977-09-19",0.00334956341327877
"2 1977-09-19",-0.00369580022621974
"3 1977-09-19",-0.00322588631698898
"4 1977-09-19",-0.0039206329047353
"5 1977-09-20",0.000547833066973749
"1 1977-09-20",-0.000953715101166318
"2 1977-09-20",0.000337389434605154
"3 1977-09-20",6.02628519124997e-05
"4 1977-09-20",-0.00131590587339325
"5 1977-09-21",-0.00680869951245605
"1 1977-09-21",0.00300069036443202
"2 1977-09-21",-0.00137723485458034
"3 1977-09-21",-0.00416050765258199
"4 1977-09-21",-0.00587414007590998
"5 1977-09-22",0.000305234348891229
"1 1977-09-22",-0.00312923670291354
"2 1977-09-22",-0.00382996193669585
"3 1977-09-22",-0.00136670270990599
"4 1977-09-22",-0.00145347563110131
"5 1977-09-23",-0.000816065560449415
"1 1977-09-23",0.000651113909730748
"2 1977-09-23",0.00280363519385925
"3 1977-09-23",0.00304372325344313
"4 1977-09-23",0.00222761545519625
"5 1977-09-26",0.0031959354035013
"1 1977-09-26",-0.00291628177911278
"2 1977-09-26",-0.00130195181980133
"3 1977-09-26",0.000147826867728194
"4 1977-09-26",-0.001068734681504
"5 1977-09-27",-0.00047687889494011
"1 1977-09-27",0.000315842321423641
"2 1977-09-27",0.00107851764338599
"3 1977-09-27",-0.000608646474499639
"4 1977-09-27",-0.000352277404979564
"5 1977-09-28",0.00284927640429176
"1 1977-09-28",0.000553728517954235
"2 1977-09-28",-0.000186446233299683
"3 1977-09-28",0.000655135534733779
"4 1977-09-28",-0.000446027953052525
"5 1977-09-29",0.00646146324772297
"1 1977-09-29",0.00422909243231553
"2 1977-09-29",0.00513282433795385
"3 1977-09-29",0.00241888125954021
"4 1977-09-29",0.00404227854967847
"5 1977-09-30",0.00651539431906065
"1 1977-09-30",0.00499570963318941
"2 1977-09-30",0.00574556137541436
"3 1977-09-30",0.00856594295895121
"4 1977-09-30",0.00592316200562263
"5 1977-10-03",0.0018011099970357
"1 1977-10-03",0.0128110516936098
"2 1977-10-03",0.00344144190389107
"3 1977-10-03",0.00332957804101178
"4 1977-10-03",0.00239182848677451
"5 1977-10-04",-0.00514985976967936
"1 1977-10-04",-0.00146491892841007
"2 1977-10-04",-0.000427352474951029
"3 1977-10-04",-0.00226657194237493
"4 1977-10-04",-0.000363843311077068
"5 1977-10-05",-0.0026946753098581
"1 1977-10-05",-0.00315466555867446
"2 1977-10-05",-0.000529294711624168
"3 1977-10-05",-2.33403641112534e-05
"4 1977-10-05",-0.00379923245582619
"5 1977-10-06",0.00203397843378038
"1 1977-10-06",0.00342088685659027
"2 1977-10-06",0.00265093689846404
"3 1977-10-06",0.00168361241167211
"4 1977-10-06",0.00409692927309064
"5 1977-10-07",0.000665712786811691
"1 1977-10-07",0.00466411947074292
"2 1977-10-07",0.00395560735694107
"3 1977-10-07",0.00398597643034254
"4 1977-10-07",0.00281492023392318
"5 1977-10-10",-0.000849302836126395
"1 1977-10-10",0.00279338028324239
"2 1977-10-10",0.000529755019055806
"3 1977-10-10",-0.00116022010255241
"4 1977-10-10",0.000504887278094932
"5 1977-10-11",-0.00630212144439782
"1 1977-10-11",-0.00306761454248845
"2 1977-10-11",-0.00302924486535943
"3 1977-10-11",-0.00116714557868989
"4 1977-10-11",-0.00152379940211242
"5 1977-10-12",-0.00981568812359963
"1 1977-10-12",-0.00516685630384342
"2 1977-10-12",-0.00940241746944676
"3 1977-10-12",-0.0092169910083956
"4 1977-10-12",-0.0122877280065234
"5 1977-10-13",-0.00412007560539899
"1 1977-10-13",-0.00108423287994436
"2 1977-10-13",-0.00117442399983902
"3 1977-10-13",-0.00428006169204687
"4 1977-10-13",-0.00705429608077036
"5 1977-10-14",0.000471553549454164
"1 1977-10-14",-0.000795188407217833
"2 1977-10-14",-0.00115638776763489
"3 1977-10-14",0.00171165444558224
"4 1977-10-14",0.00246292733649134
"5 1977-10-17",-0.00155194405449368
"1 1977-10-17",-0.00184356226789743
"2 1977-10-17",-0.000821679901195414
"3 1977-10-17",-0.00216048155579887
"4 1977-10-17",-0.00403095025171911
"5 1977-10-18",-0.00145102998027073
"1 1977-10-18",0.00374701633535454
"2 1977-10-18",-4.73846359217504e-06
"3 1977-10-18",0.0029687981787735
"4 1977-10-18",0.00298380718714648
"5 1977-10-19",-0.00609221089223524
"1 1977-10-19",-0.0024711775986307
"2 1977-10-19",-0.00167123161261646
"3 1977-10-19",-0.00461486846427278
"4 1977-10-19",-0.00383997194702736
"5 1977-10-20",0.00157878867178507
"1 1977-10-20",-0.00146566463380267
"2 1977-10-20",-0.000849853302160199
"3 1977-10-20",8.37971418798506e-05
"4 1977-10-20",0.000150625132741279
"5 1977-10-21",-0.000424937281183233
"1 1977-10-21",-0.000912206981081058
"2 1977-10-21",0.00141207729383399
"3 1977-10-21",0.00391318791320573
"4 1977-10-21",0.00219107733582222
"5 1977-10-24",-0.00498049459298793
"1 1977-10-24",-0.00356570798288534
"2 1977-10-24",-0.00294735481208606
"3 1977-10-24",-0.00409130911272444
"4 1977-10-24",-0.00512574423351689
"5 1977-10-25",-0.00734086026237604
"1 1977-10-25",-0.00391735158343586
"2 1977-10-25",-0.00772267856263759
"3 1977-10-25",-0.00907521521684093
"4 1977-10-25",-0.0102723116404814
"5 1977-10-26",0.0100636938615326
"1 1977-10-26",0.00473439016499369
"2 1977-10-26",0.00165053633756593
"3 1977-10-26",0.00226281245820317
"4 1977-10-26",0.0058957068363071
"5 1977-10-27",0.00229240961220759
